COD_TIPO_NDG,ID_CUSTOMER,IMP_GBV,PRED_PROB_RECOVERY_12M_AHEAD,PRED_RECOVERY_RATE_12M_AHEAD,PRED_INCASSI_12M_AHEAD,PRED_RECOVERY_CLASS
C,20829,8841.24,0.1393230644382342,0.07202681310808484,636.806341123724,D
F,24978,2134.18,0.07164500980984294,0.07202360426179621,153.71133574344023,D
C,22133,10871.14,0.20621556478338146,0.0720202640794356,782.9423736445154,D
G,21139,17302.95,0.1247489221542597,0.07200774595779431,1245.9464279204171,D
G,3771,1090.99,0.15523794305464678,0.0719885593570453,78.53879837294285,D
G,13819,8965.87,0.22636591676542397,0.07196562212659437,645.2344124561687,D
F,23439,7284.36,0.15407534701086098,0.07188350681819858,523.6253417262129,D
F,24174,3326.97,0.07052049317371437,0.07187805535189908,239.13613381410767,D
C,15906,10478.73,0.1671133364993867,0.0718561064843183,752.9607387004206,D
C,19152,11113.4,0.15726279853766767,0.0718090502042343,798.0426985397374,D
F,27710,3052.01,0.18940528510270013,0.07179753401974509,219.12679180360223,D
G,10920,13885.29,0.12015816423291334,0.07179600284428843,996.9083203337698,D
G,30,263.58,0.12909469209407676,0.07170669784783319,18.900451418731873,D
F,20338,4383.46,0.09888105322372343,0.0716475081546138,314.06398609542345,D
C,21791,8154.75,0.2172652445303027,0.07164117293831555,584.2158550187288,D
G,20601,15365.0,0.1781814606008524,0.0716340885599055,1100.657770722948,D
G,12998,13958.5,0.15629151693444618,0.07156688801244089,998.9664063216562,D
C,18001,13765.37,0.23715842144006566,0.07156173726121443,985.0737912434033,D
C,23558,1503.39,0.19375100080201563,0.07150845718005276,107.50509943991953,D
F,13635,218.3,0.11304563757282703,0.07149253214584368,15.606819767437676,D
G,4900,8676.16,0.21533190670197414,0.07148197678020628,620.1890676613544,D
G,22615,2924.95,0.20234468770957809,0.07143845980758667,208.95392301420063,D
F,13460,3301.25,0.14586221722601986,0.07137873881044351,235.63906149797666,D
G,21143,11115.39,0.11379474814697034,0.0713615610961149,793.2115825921445,D
F,13498,3565.2,0.10964638281151246,0.07130682541997063,254.22309398727927,D
G,3971,4184.26,0.2140658880336308,0.07129497717270063,298.31672118464434,D
G,15836,9240.83,0.14770850013401193,0.07125692331775507,658.4731147024106,D
C,23803,7184.49,0.19547085995615301,0.07125463138415072,511.92818663311704,D
C,13081,8395.69,0.13638544177815404,0.07119189989827902,597.7051220569823,D
C,21045,2903.57,0.23672985310125116,0.07119052218452675,206.70666449932634,D
F,22849,135.98,0.17597036539393218,0.07116638708815408,9.677205316247191,D
F,6386,76.1,0.06534653954997742,0.07114597928290176,5.414209023428823,D
G,15863,14026.29,0.11926531508634619,0.07113322128414538,997.7351903655956,D
F,2650,79.83,0.15391986167703894,0.07105231782780637,5.672106532193783,D
G,3081,2373.72,0.09806397900950947,0.0709472930311092,168.4090084138045,D
G,13273,4670.39,0.0493300032336939,0.07093998450680841,331.31739424075295,D
G,21560,910.91,0.23887384914414247,0.07093372309622009,64.61423770557784,D
G,10778,17191.17,0.13757355916174313,0.07091659875085965,1219.1393049478158,D
G,12630,8365.14,0.17295462464803496,0.0709037041767205,593.1194119568516,D
C,25574,8902.69,0.20818214902201487,0.07088871372962209,631.1002428335694,D
G,13209,7870.88,0.1262079916649824,0.0708826619917784,557.9089266178487,D
G,17360,62.54,0.134427382642478,0.07088174728401643,4.432944475142388,D
G,22412,1141.42,0.20921093468432717,0.07086824351925856,80.89043051775212,D
C,21806,6028.57,0.16544320638382562,0.07081392071321276,426.906677994053,D
F,25407,2833.41,0.2181644434776488,0.0707612654351909,200.49567709672425,D
G,25184,5862.26,0.2169281073622773,0.07074624961070868,414.73290924287306,D
G,18345,1945.66,0.1462013158856612,0.07071592405127733,137.58914478960824,D
C,24815,4606.64,0.11241399660354673,0.07071543430176343,325.7605482718755,D
C,20965,12751.93,0.09945234997848387,0.07065536747898471,900.9923002162896,D
G,12614,8960.0,0.02901961950292069,0.0706296100745662,632.8413062681132,D
F,8626,854.15,0.1628078399377224,0.0705681742442744,60.27580603074698,D
C,15740,9718.11,0.103072849604337,0.07050516779932782,685.1769762423257,D
F,25716,7768.69,0.24792750145021086,0.0704362560332376,547.1974378828526,D
F,27373,752.24,0.11817883639422237,0.0704313252111799,52.981260076857964,D
G,19848,1868.17,0.1003481959890648,0.07040659263855135,131.5314841695625,D
G,22794,8585.33,0.19630149421633528,0.07035449085657429,604.016520985673,D
F,16218,2602.49,0.10934676309390844,0.07030208903646362,182.9604836965062,D
G,16994,5324.82,0.22434389292924875,0.07029080224328561,374.2858696010921,D
G,10410,2425.8,0.1932191540331416,0.07027512215876806,170.4733913327396,D
F,27260,4346.34,0.23322553242399752,0.07025436463187865,305.34935517411947,D
G,24665,3107.23,0.14409056132460119,0.07021122686959468,218.16243046601068,D
G,20267,9072.85,0.18745779391999487,0.07020332106751095,636.9442015473668,D
G,26316,11286.2,0.23841212681938848,0.07016624373030801,791.9102599890024,D
G,16384,17281.49,0.08572182079547486,0.07015560386537585,1212.3933666434543,D
G,26950,11809.63,0.18756730079450817,0.07009828832512034,827.8348487529909,D
F,20311,1223.03,0.13380435836169247,0.07008714428005319,85.71868006883345,D
F,17898,5083.16,0.17022794438373676,0.07006640842030079,356.1587646257362,D
F,24618,10215.78,0.09834807964440843,0.07001195771299126,715.2267573652219,D
G,7362,3922.3,0.08922870978272042,0.06999052642134011,274.5238417824223,D
G,6969,665.74,0.20037531396959105,0.06995937444496933,46.57475394299388,D
F,12324,6862.11,0.03778824507532497,0.06995804406162894,480.0597937357445,D
G,251,3917.93,0.19959746744313145,0.0699427044226731,274.0306199387236,D
G,21184,11864.25,0.16117187838573516,0.0699391104383333,829.7750910179958,D
C,12997,6688.91,0.18609739536538128,0.06988493278929617,467.454025783651,D
G,14101,11772.97,0.05904477968589103,0.06983859123872192,822.207639495736,D
F,9411,1220.55,0.14843506809072723,0.0698047832404607,85.20022818414431,D
C,15626,12752.69,0.24749498556458652,0.06975192083995287,889.5246233764585,D
G,24520,9516.86,0.1458422704913126,0.06973729460978008,663.6800695800317,D
G,14403,76.1,0.11456725666902294,0.06972170963267457,5.305822103046535,D
G,12226,2186.83,0.19322741366201165,0.06971893462303909,152.46345780170057,D
G,14687,14392.15,0.1326146600495916,0.06969167539418565,1003.013046024429,D
G,20282,11538.33,0.2005713999515256,0.06968036644844912,803.9950626031339,D
G,11235,915.32,0.08998270869099916,0.06967030941479635,63.7706276135514,D
F,27247,1137.8,0.1946595842760657,0.06964322624850862,79.24006282555311,D
F,10363,4446.47,0.06385795466914662,0.06963276675209525,309.62000838018895,D
C,7706,10619.93,0.11335754570108196,0.06960139600656234,739.1619534919716,D
G,13809,1583.52,0.19997990705474802,0.06959335648361703,110.20247185893724,D
G,19081,6007.77,0.06641507000977855,0.06958934706922498,418.0767916420778,D
G,16476,6292.28,0.09823761521655133,0.06957892297380008,437.8100654495828,D
G,6087,112.41,0.2051083557411082,0.06957701025032775,7.8211517222393425,D
F,1357,98.55,0.07556538814830285,0.06954351236425813,6.853513143497638,D
G,25346,1665.43,0.12906722125717512,0.06953178729046053,115.80032450715169,D
C,21630,1828.88,0.21996501375328997,0.06941518130326267,126.95203678191105,D
F,6935,4449.92,0.07561478772459666,0.06933405427133509,308.5309947830994,D
F,8845,6330.69,0.1196795644827045,0.06921997176418755,438.21018304782444,D
G,13244,8989.41,0.20941232425138798,0.0691676272953863,621.7761604854185,D
C,21070,12581.29,0.13537423056467432,0.06916484141004517,870.1829275837872,D
G,26649,13732.54,0.16458035559744738,0.06915789428922989,949.713549642621,D
C,10938,156.66,0.06575601246692367,0.0691066726448142,10.826251336536592,D
F,3394,128.22,0.055756883496276825,0.06908062190701916,8.857517340917997,D
C,25926,12172.46,0.11962617975031645,0.06907068928892555,840.7602025418747,D
C,9882,7921.56,0.1379273830554145,0.06903573071859315,546.8706830311787,D
C,15175,11401.67,0.1947076113975897,0.06899499095015162,786.6581184666152,D
F,27044,0.62,0.09232548649834035,0.06899221962259608,0.04277517616600957,D
C,17147,11803.73,0.028898632830919382,0.06896683438105977,814.0658919887467,D
F,6375,1324.24,0.0869863440485708,0.06895636463829477,91.31477630861546,D
C,23115,2034.63,0.15923768400007013,0.0688506385793666,140.08557477273666,D
C,13158,5170.88,0.14201622067288766,0.0688334557323198,355.92953957713786,D
F,25341,13575.72,0.12143059811082456,0.06882317093189283,934.3240980835161,D
F,22390,1068.04,0.22460986621339332,0.06880357814309612,73.48497359995238,D
F,22386,4288.71,0.17169907086186123,0.06878277868960471,294.98939079389464,D
G,22051,1348.65,0.12281155399258338,0.06872866454613374,92.69091344014328,D
G,8356,1320.64,0.11434538059091347,0.06871890294949694,90.75293199122365,D
F,15375,697.37,0.08049482518360498,0.06870721780477301,47.91435248051456,D
G,7390,622.46,0.20642333816422045,0.0686846969463548,42.75347646122801,D
C,26790,6563.9,0.20497576295380154,0.068619086241186,450.4088201785207,D
F,505,290.78,0.21018567005473537,0.06861895268223756,19.953019060941035,D
C,25175,1930.69,0.13683386468420192,0.06860621564991662,132.45733449313752,D
C,5679,4992.65,0.24354974310390587,0.06858180416247796,342.40494455179555,D
G,10132,6457.94,0.18355991427317364,0.06856036486029997,442.75872264592556,D
F,9813,4837.28,0.23094557502223767,0.06855284717478251,331.6093165816319,D
F,23583,1739.75,0.1631203577756677,0.06853064156135949,119.22618365637517,D
G,14942,10791.73,0.09266473028957034,0.06852537865254152,739.5073845659919,D
G,22569,5753.1,0.20522724747915685,0.06852282031644433,394.2186375625359,D
G,1125,3950.67,0.044935938846846164,0.0685180433521314,270.6921783299649,D
F,23932,3714.57,0.22853166732004795,0.0685014853493049,254.45356243396753,D
C,7299,12249.49,0.24082000224500183,0.06850126008647495,839.105500416674,D
F,22924,334.58,0.03558785179109903,0.06846483194737825,22.906963472953812,D
G,380,1153.09,0.24529569999640408,0.06843179456558073,78.90801799562547,D
C,16985,11301.94,0.05175749444241236,0.06842597409269777,773.3462536372247,D
C,9973,654.88,0.21715482468275166,0.06842470344652476,44.80996979306014,D
C,27946,4633.84,0.22212157740523697,0.06841228067752501,317.0115626947425,D
F,14469,923.93,0.19302000825528573,0.06835267138753538,63.15308367508556,D
C,26933,2401.41,0.1933611017627523,0.06831069847441179,164.04199442343722,D
C,16065,909.51,0.18272977428279782,0.06830826529453447,62.12705036803205,D
C,25568,10425.72,0.10080777249586922,0.06830062697185209,712.0832126329777,D
G,20511,9580.12,0.17237066516642094,0.06828821748180998,654.2093180618375,D
G,16492,4562.74,0.1669431107891164,0.06826419054752865,311.4717527788309,D
F,23707,4755.82,0.18690053051941063,0.06820336529249048,324.36292872533204,D
C,5645,5300.39,0.19580019895796705,0.06817849972421403,361.3726381532268,D
G,10787,9677.3,0.2206684027841282,0.06817112582200756,659.7124359173137,D
C,21418,10104.45,0.24344500129480143,0.06814157793566746,688.5331671720551,D
F,16383,362.43,0.08879541478868956,0.06812990708679066,24.69232222546554,D
F,17205,2153.27,0.18577397521531125,0.06812564926664282,146.69291679638397,D
F,17501,204.96,0.2014561831327089,0.06812049157623619,13.96197595346537,D
F,11635,15.66,0.15313758873595482,0.06811535587430322,1.0666864729915884,D
G,16747,521.74,0.1460170205835514,0.06809906975549808,35.53000865423357,D
C,13067,7067.33,0.05471101230983136,0.0680873556620288,481.195811290926,D
F,15350,13733.79,0.10501964581325746,0.06799845624297668,933.8765183652307,D
C,22429,12870.58,0.1632041529116876,0.0679951818175814,875.1374271977268,D
C,5919,2972.52,0.15921120971328734,0.06797420446871917,202.05468226735712,D
F,21179,723.46,0.055970846893687795,0.06796315258598458,49.16862236985641,D
C,21670,12476.46,0.09605682587449468,0.0679354645796488,847.5941064094051,D
F,26344,2359.91,0.17668146710695254,0.06793047951463656,160.30981791138595,D
G,23662,4843.57,0.14956572145174651,0.0678104270388596,328.4445500926092,D
C,24578,9227.22,0.13575617741476248,0.06776224787664348,625.2571688523221,D
G,25877,11543.98,0.23722271582487733,0.06775873153633262,782.205441680793,D
G,8320,4581.61,0.07918309434794646,0.06775241466438171,310.4151405504779,D
C,25927,9294.82,0.17265238757954268,0.06772941746122012,629.5327440068979,D
F,23985,6668.71,0.10251186000441471,0.06770265641988968,451.4893818938825,D
G,15874,6115.45,0.09742768397181455,0.0676726032604437,413.84842160908045,D
C,17940,12857.89,0.19006099388798559,0.06762949812831662,869.5726476891009,D
C,22269,10354.26,0.24684501238392337,0.06762519825214745,700.2088852542803,D
F,11366,1987.01,0.06872178896930732,0.06762011945754147,134.36185356332948,D
G,26860,10922.58,0.1629780559810435,0.06759280854421798,738.2878587489045,D
C,23061,12481.21,0.09605682587449468,0.06757328662044891,843.3963807000131,D
F,17367,3.71,0.20494777711576462,0.06739958817262492,0.25005247212043846,D
C,9734,864.87,0.18420050320368664,0.06735828912866672,58.25616351870998,D
F,17074,9286.28,0.20710156385716283,0.06732950400876382,625.2406264865033,D
C,21529,12721.83,0.24598038041233963,0.06730804334660333,856.2814850881186,D
G,18308,2368.87,0.10840225247224365,0.06728908780088441,159.39910141888106,D
F,14279,11898.09,0.15998513004042492,0.0671961896435966,799.5063120365802,D
C,21555,13273.99,0.153070054598244,0.06718586859943129,891.824547930165,D
C,25405,4634.69,0.1861576031040854,0.06718529888609998,311.38303289441865,D
G,9601,17377.72,0.08645482678689341,0.06715032027108102,1166.91946358117,D
G,9853,7226.38,0.05127780195771143,0.06712406703656212,485.0640155516718,D
G,20715,4717.67,0.18191527173861435,0.06712203469020657,316.65960939694685,D
G,1699,684.28,0.0941646099027486,0.06707467142889571,45.89785616536476,D
G,24985,3143.6,0.16067105692560613,0.06707351638966591,210.85230612255376,D
G,560,216.8,0.055950873093469515,0.06707318299461029,14.541466073231511,D
C,16963,11407.25,0.22359554815101004,0.0670573064416955,764.9394589070309,D
C,12941,7158.59,0.11354913389199216,0.06705284149641726,480.0038006078376,D
F,16881,10323.98,0.21636238847132988,0.06701640929836598,691.8760692681444,D
F,7708,2884.15,0.2253780138973854,0.06691885957444077,193.00402884162335,D
C,9302,11498.07,0.11055670395308564,0.06690884300974491,769.3225605450576,D
G,22223,17119.03,0.21418534349413068,0.0668991486022442,1145.2485318962765,D
G,18108,18344.51,0.1975377894751729,0.06686514783387107,1226.608373089926,D
F,13237,8362.95,0.0911428510726921,0.06683169583223755,558.910130660211,D
F,22277,466.64,0.1701077220040231,0.06678118897546696,31.162774023511904,D
G,26868,11160.61,0.14034168132963937,0.06674523090682015,744.9174915109661,D
G,25455,9885.25,0.13841439024935345,0.06674163546163664,659.7577519471436,D
F,23924,822.24,0.16287771896034625,0.06673496874034189,54.87216069705872,D
C,12090,2108.23,0.09657144946288329,0.06669485500905066,140.60809417573088,D
C,20163,9831.13,0.21649061978342077,0.06665159491225277,655.2604942896955,D
G,19205,13825.0,0.08722645651058618,0.0666000423589277,920.7455856121755,D
F,26393,5717.77,0.23282182647651178,0.06659775025150352,380.79061845553935,D
C,27297,6000.84,0.20034696488083228,0.06650175087996595,399.0663667505349,D
C,10790,5193.88,0.22659949788127898,0.06647112623199408,345.24305311382943,D
G,25263,1445.36,0.17392721113213477,0.06642067018289284,96.00177985554599,D
F,24622,1124.54,0.2337919754479665,0.06640944282185678,74.68007483089082,D
F,8378,7932.2,0.21984204178746392,0.06629910045705845,525.897724645479,D
G,23935,3211.05,0.10979829883303657,0.06629670626250488,212.8820386442163,D
C,26272,9164.8,0.16652445149259162,0.06626909183867787,607.3429728831148,D
G,10039,2210.52,0.053795883100801654,0.06615109221674105,146.22831236695043,D
F,5626,3809.34,0.2161475602705188,0.06614681234051101,251.9756981212022,D
G,24844,5745.8,0.17670608277666017,0.06610734305289974,379.83957171335135,D
C,16741,14586.43,0.093728657637095,0.0660551738981672,963.5091702034431,D
C,11538,10493.59,0.11654186792697076,0.06603972884590369,692.9938382200864,D
G,6592,14827.66,0.11122657782009937,0.06599415100212612,978.5388330481853,D
C,5553,18504.01,0.0876072683618899,0.06596329724273739,1220.585511812585,D
G,1255,2271.22,0.15637950199851042,0.06595828778438259,149.80578238164543,D
C,20348,8884.2,0.23672336629608542,0.06591404721537178,585.593578270806,D
G,20184,13461.51,0.09783118017532284,0.06588867704424556,886.9610849178821,D
G,27913,546.46,0.11641625878870812,0.06588415126365323,36.00305329953594,D
C,19051,14631.74,0.1864760748070609,0.0658679400742691,963.7625735022862,D
F,13798,11931.73,0.1695118479182192,0.06586336524418578,785.8638909850088,D
F,25273,6468.49,0.20518058365936606,0.06585246460355464,425.9660087634471,D
G,26018,2102.38,0.16430868102864943,0.06584952838983574,138.44073149622287,D
F,27963,9527.55,0.1558261397722082,0.06579153525810554,626.8321417483634,D
G,25699,8928.27,0.22233100648259813,0.06576824509038584,587.1966495931392,D
F,14973,5195.97,0.2190068325788299,0.0657637249135031,341.70634173881473,D
C,9295,606.88,0.2251279994026128,0.06575365658402675,39.904579107714156,D
C,14194,593.27,0.2167596183779211,0.06575365658402675,39.00967184160555,D
C,16334,609.87,0.2230267972565561,0.06575365658402675,40.101182540900396,D
F,17078,204.43,0.11454841223321006,0.0657104005593201,13.43317718634181,D
C,7658,9851.13,0.22583831102824756,0.06568657545820587,647.0869940935955,D
G,15251,9881.83,0.18738188319022128,0.0656721228459498,648.9607537027921,D
G,21734,2308.14,0.16740434634258727,0.06562488776738175,151.4714284514045,D
G,6775,7245.31,0.11762795471149334,0.06562227139469182,475.45369915867457,D
